"","agency_cd","site_no","station_nm","site_tp_cd","dec_lat_va","dec_long_va","coord_acy_cd","dec_coord_datum_cd","alt_va","alt_acy_va","alt_datum_cd","huc_cd","data_type_cd","parm_cd","stat_cd","ts_id","loc_web_ds","medium_grp_cd","parm_grp_cd","srs_id","access_cd","begin_date","end_date","count_nu","x"
"1421","USGS","14152000","MIDDLE FORK WILLAMETTE RIVER AT JASPER, OR","ST","43.99818","-122.90591","U","NAD83"," 513.45","0.1","NGVD29","17090001","dv","00010","00003","113690",NA,"wat",NA," 1645597","0","1985-10-02","2021-10-21"," 7861","14152000"
"1422","USGS","14152500","COAST FORK WILLAMETTE AT LONDON, OR","ST","43.64151","-123.08591","U","NAD83"," 852.58","0.1","NGVD29","17090002","dv","00010","00003","253011",NA,"wat",NA," 1645597","0","1985-10-01","2021-10-21"," 1492","14152500"
"1423","USGS","14153500","COAST FORK WILLAMETTE R BLW COTTAGE GROVE DAM, OR","ST","43.72068","-123.04980","S","NAD83"," 711.00"," 10","NGVD29","17090002","dv","00010","00003","113706",NA,"wat",NA," 1645597","0","2001-08-03","2021-10-21"," 7280","14153500"
"1424","USGS","14154500","ROW RIVER ABOVE PITCHER CREEK, NEAR DORENA, OR","ST","43.73596","-122.87340","U","NAD83"," 856.16","0.1","NGVD29","17090002","dv","00010","00003","113710",NA,"wat",NA," 1645597","0","2009-08-07","2021-10-21"," 4249","14154500"
"1425","USGS","14155500","ROW RIVER NEAR COTTAGE GROVE, OR","ST","43.79290","-122.99147","U","NAD83"," 685.24"," 10","NGVD29","17090002","dv","00010","00003","113715",NA,"wat",NA," 1645597","0","2001-08-02","2021-10-21"," 7364","14155500"
"1426","USGS","14157500","COAST FORK WILLAMETTE RIVER NEAR GOSHEN, OR","ST","43.98040","-122.96647","U","NAD83"," 473.80","0.1","NGVD29","17090002","dv","00010","00003","113721",NA,"wat",NA," 1645597","0","2001-08-16","2003-09-30","  776","14157500"
"1427","USGS","14158050","WILLAMETTE RIVER AT EUGENE, OR","ST","44.05250","-123.08278","S","NAD83"," 405","  5","NAVD88","17090003","dv","00065","00003","165092",NA,"wat",NA,"17164583","0","2016-09-30","2021-10-21"," 1837","14158050"
"1428","USGS","14158790","SMITH RIVER ABV SMITH R RESV,NR BELKNAP SPRNGS,OR","ST","44.33457","-122.04701","S","NAD83"," 2610.00"," 20","NGVD29","17090004","dv","00010","00003","212689",NA,"wat",NA," 1645597","0","2017-07-14","2021-10-21"," 1558","14158790"
"1429","USGS","14159110","MCKENZIE RIVER ABOVE SOUTH FORK, NEAR RAINBOW, OR","ST","44.16638","-122.25653","S","NAD83"," 1150"," 30","NGVD29","17090004","dv","00010","00003","113752",NA,"wat",NA," 1645597","0","2003-01-30","2006-09-30"," 1266","14159110"
"1430","USGS","14159200","SO FK MCKENZIE RIVER ABV COUGAR LAKE NR RAINBOW OR","ST","44.04707","-122.21782","S","NAD83"," 1709.51"," 10","NGVD29","17090004","dv","00010","00003","113759",NA,"wat",NA," 1645597","0","1985-10-01","2021-10-21"," 8128","14159200"
"1431","USGS","14159410","COUGAR DAM TAILWATER NEAR RAINBOW, OR","ST","44.13055","-122.24359","S","NAD83"," 0.00",".01","NGVD29","17090004","dv","00065","00003","113765",NA,"wat",NA,"17164583","0","2013-09-18","2021-10-21"," 2936","14159410"
"1432","USGS","14159500","SOUTH FORK MCKENZIE RIVER NEAR RAINBOW, OR","ST","44.13596","-122.24839","S","NAD83"," 1236.42"," 10","NGVD29","17090004","dv","00010","00003","189639",NA,"wat",NA," 1645597","0","1985-09-30","2021-10-21","12215","14159500"
"1433","USGS","14161100","BLUE RIVER BELOW TIDBITS CREEK, NR BLUE RIVER, OR","ST","44.21790","-122.26507","S","NAD83"," 1386.90"," 10","NGVD29","17090004","dv","00010","00003","113788",NA,"wat",NA," 1645597","0","1978-06-01","2021-10-21"," 7134","14161100"
"1434","USGS","14161500","LOOKOUT CREEK NEAR BLUE RIVER, OR","ST","44.20957","-122.25673","S","NAD83"," 1377.76"," 10","NGVD29","17090004","dv","00010","00003","113792",NA,"wat",NA," 1645597","0","2012-04-05","2021-10-21"," 3477","14161500"
"1435","USGS","14162200","BLUE RIVER AT BLUE RIVER, OR","ST","44.16235","-122.33312","S","NAD83"," 1056.53"," 10","NGVD29","17090004","dv","00010","00003","113798",NA,"wat",NA," 1645597","0","1985-10-01","2021-10-21","12048","14162200"
"1436","USGS","14162500","MCKENZIE RIVER NEAR VIDA, OR","ST","44.12485","-122.47062","S","NAD83"," 855.71"," 10","NGVD29","17090004","dv","00010","00003","172061",NA,"wat",NA," 1645597","0","1978-02-07","2021-10-21","10203","14162500"
"1437","USGS","14163000","GATE CREEK AT VIDA, OR","ST","44.14568","-122.57202","S","NAD83"," 764.56","0.1","NGVD29","17090004","dv","00010","00003","282383",NA,"wat",NA," 1645597","0","2021-01-14","2021-10-21","  277","14163000"
"1438","USGS","14163150","MCKENZIE RIVER BLW LEABURG DAM, NR LEABURG, OR","ST","44.12374","-122.62757","U","NAD83"," 710"," 20","NGVD29","17090004","dv","00010","00003","113826",NA,"wat",NA," 1645597","0","1992-06-11","2021-10-21"," 2006","14163150"
"1439","USGS","14163900","MCKENZIE RIVER NEAR WALTERVILLE, OR","ST","44.06985","-122.77119","U","NAD83"," 589.74",".01","NGVD29","17090004","dv","00010","00003","223693",NA,"wat",NA," 1645597","0","1992-05-22","2021-10-21"," 3576","14163900"
"1440","USGS","14164550","CAMP CRK AT CAMP CRK RD BRIDGE, NR SPRINGFIELD, OR","ST","44.07067","-122.88467","5","NAD83"," 525"," 10","NGVD29","17090004","dv","00010","00003","210625",NA,"wat",NA," 1645597","0","2017-07-12","2021-10-21"," 1516","14164550"
"1441","USGS","14164700","CEDAR CREEK AT SPRINGFIELD, OR","ST","44.05935","-122.91966","5","NAD83"," 490"," 10","NGVD29","17090004","dv","00010","00003","210629",NA,"wat",NA," 1645597","0","2017-07-11","2021-10-21"," 1557","14164700"
"1442","USGS","14165000","MOHAWK RIVER NEAR SPRINGFIELD, OR","ST","44.09290","-122.95731","S","NAD83"," 442.47"," 10","NGVD29","17090004","dv","00060","00003","113837",NA,"wat",NA," 1645423","0","1935-09-01","2021-10-21","27053","14165000"
"1443","USGS","14166000","WILLAMETTE RIVER AT HARRISBURG, OR","ST","44.27040","-123.17370","S","NAD83"," 288.39"," 10","NGVD29","17090003","dv","00010","00003","113841",NA,"wat",NA," 1645597","0","1985-10-01","2021-10-21"," 8131","14166000"
"1444","USGS","14166500","LONG TOM RIVER NEAR NOTI, OR","ST","44.04984","-123.42621","S","NAD83"," 389.05"," 10","NGVD29","17090003","dv","00060","00003","113843",NA,"wat",NA," 1645423","0","1935-10-01","2021-10-21","31429","14166500"
"1445","USGS","14168000","FERN RIDGE LAKE NEAR ELMIRA, OR","LK","44.12068","-123.30121","S","NAD83"," 0.00",".01","NGVD29","17090003","dv","00010","00003","113849",NA,"wat",NA," 1645597","0","2005-03-18","2006-09-30","  500","14168000"
"1446","USGS","14169000","LONG TOM RIVER NEAR ALVADORE, OR","ST","44.12346","-123.29982","S","NAD83"," 332.00"," 10","NGVD29","17090003","dv","00010","00003","113857",NA,"wat",NA," 1645597","0","2001-08-08","2021-10-21"," 6880","14169000"
"1447","USGS","14170000","LONG TOM RIVER AT MONROE, OR","ST","44.31290","-123.29649","U","NAD83"," 270.57","0.1","NGVD29","17090003","dv","00010","00003","113866",NA,"wat",NA," 1645597","0","2001-08-08","2021-10-21"," 1549","14170000"
"1448","USGS","14174000","WILLAMETTE RIVER AT ALBANY, OR","ST","44.63873","-123.10676","S","NAD83"," 167.18","0.1","NGVD29","17090003","dv","00010","00003","113876",NA,"wat",NA," 1645597","0","2001-08-11","2021-10-21"," 7312","14174000"
"1449","USGS","14178000","NO SANTIAM R BLW BOULDER CRK, NR DETROIT, OR","ST","44.70679","-122.10119","U","NAD83"," 1590.07","0.1","NGVD29","17090005","dv","00010","00003","113879",NA,"wat",NA," 1645597","0","1985-10-01","2021-10-21"," 9077","14178000"
"1450","USGS","14179000","BREITENBUSH R ABV FRENCH CR NR DETROIT, OR.","ST","44.75262","-122.12896","T","NAD83"," 1573.95",".10","NGVD29","17090005","dv","00010","00003","113893",NA,"wat",NA," 1645597","0","1985-10-01","2021-10-21"," 8973","14179000"
"1451","USGS","14180300","BLOWOUT CREEK NEAR DETROIT, OR","ST","44.65290","-122.13091","R","NAD83"," 1840"," 20","NGVD29","17090005","dv","00010","00003","113920",NA,"wat",NA," 1645597","0","1998-10-09","2021-10-21"," 8390","14180300"
"1452","USGS","14181410","BIG CLIFF DAM TAILWATER NEAR NIAGARA, OR","ST","44.75149","-122.28338","S","NAD83"," 0.00","0.1","NGVD29","17090005","dv","00065","00003","113933",NA,"wat",NA,"17164583","0","2013-10-01","2021-10-21"," 2928","14181410"
"1453","USGS","14181500","NORTH SANTIAM RIVER AT NIAGARA, OR","ST","44.75378","-122.29744","S","NAD83"," 1093.78","0.1","NGVD29","17090005","dv","00010","00003","226327",NA,"wat",NA," 1645597","0","1985-10-01","2021-10-21","12279","14181500"
"1454","USGS","14181900","LITTLE N SANTIAM RIVER ABV EVANS CR, AT ELKHORN,OR","ST","44.83568","-122.35480","S","NAD83",NA,NA,NA,"17090005","dv","00065","00003","279331",NA,"wat",NA,"17164583","0","2020-11-19","2021-10-21","  329","14181900"
"1455","USGS","14182500","LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR","ST","44.79151","-122.57897","S","NAD83"," 655.41"," 10","NGVD29","17090005","dv","00010","00003","163388",NA,"wat",NA," 1645597","0","1985-10-01","2021-10-21"," 6161","14182500"
"1456","USGS","14183000","NORTH SANTIAM RIVER AT MEHAMA, OR","ST","44.78901","-122.61870","S","NAD83"," 602.49"," 10","NGVD29","17090005","dv","00010","00003","114003",NA,"wat",NA," 1645597","0","1985-10-01","2009-12-14"," 3801","14183000"
"1457","USGS","14184100","NORTH SANTIAM R AT GREENS BRIDGE, NR JEFFERSON, OR","ST","44.70790","-122.97287","U","NAD83"," 240"," 20","NGVD29","17090005","dv","00010","00003","114033",NA,"wat",NA," 1645597","0","1985-04-26","2021-10-21"," 4977","14184100"
"1458","USGS","14185800","MIDDLE SANTIAM R NEAR CASCADIA, OR","ST","44.51512","-122.37202","S","NAD83"," 1040"," 20","NGVD29","17090006","dv","00010","00003","114042",NA,"wat",NA," 1645597","0","1977-10-26","2021-10-21"," 5340","14185800"
"1459","USGS","14186110","GREEN PETER DAM TAILWATER NEAR FOSTER, OR","ST","44.44929","-122.54967","S","NAD83"," 0.00",".01","NGVD29","17090006","dv","00065","00003","114053",NA,"wat",NA,"17164583","0","2013-10-01","2021-10-21"," 2937","14186110"
"1460","USGS","14186200","MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR","ST","44.44818","-122.55036","S","NAD83"," 0.00","  5","NAVD88","17090006","dv","00010","00003","114056",NA,"wat",NA," 1645597","0","2007-10-24","2021-10-21"," 4830","14186200"
"1461","USGS","14186610","FOSTER DAM TAILWATER AT FOSTER, OR","ST","44.41479","-122.67136","S","NAD83"," 0.00",".01","NGVD29","17090006","dv","00065","00003","114060",NA,"wat",NA,"17164583","0","2013-10-01","2021-10-18"," 2759","14186610"
"1462","USGS","14187000","WILEY CREEK NEAR FOSTER, OR","ST","44.37235","-122.62314","S","NAD83"," 720"," 10","NGVD29","17090006","dv","00060","00003","114062",NA,"wat",NA," 1645423","0","1947-10-01","2021-10-20","21505","14187000"
"1463","USGS","14187200","SOUTH SANTIAM RIVER NEAR FOSTER, OR","ST","44.41235","-122.68870","F","NAD83"," 530"," 40","NGVD29","17090006","dv","00010","00003","114066",NA,"wat",NA," 1645597","0","1985-10-01","2021-10-21","11032","14187200"
"1464","USGS","14187500","SOUTH SANTIAM RIVER AT WATERLOO, OR","ST","44.49846","-122.82342","U","NAD83"," 370.39"," 20","NGVD29","17090006","dv","00010","00003","114079",NA,"wat",NA," 1645597","0","1985-10-01","2021-10-21"," 2215","14187500"
"1465","USGS","14187600","LEBANON SANTIAM CANAL NEAR LEBANON, OR","ST-CA","44.51485","-122.86481","U","NAD83"," 370"," 20","NGVD29","17090006","dv","00060","00003","114081",NA,"wat",NA," 1645423","0","1992-05-01","2021-10-21","10758","14187600"
"1466","USGS","14188610","SCHAFER CREEK NEAR LACOMB, OR","ST","44.61957","-122.46592","S","NAD83"," 2900"," 20","NGVD29","17090006","dv","00060","00003","114088",NA,"wat",NA," 1645423","0","1993-07-15","2021-10-21","10326","14188610"
"1467","USGS","14188800","THOMAS CREEK NEAR SCIO, OR","ST","44.71207","-122.77009","S","NAD83"," 370"," 10","NGVD29","17090006","dv","00060","00003","114090",NA,"wat",NA," 1645423","0","1962-10-01","2021-10-21","16070","14188800"
"1468","USGS","14189000","SANTIAM RIVER AT JEFFERSON, OR","ST","44.71472","-123.01425","U","NAD83"," 199.63","0.1","NGVD29","17090005","dv","00010","00003","114094",NA,"wat",NA," 1645597","0","1985-10-01","1987-09-30","  729","14189000"
"1469","USGS","14189050","SANTIAM RIVER NEAR JEFFERSON, OR","ST","44.73873","-123.04982","S","NAD83"," 190"," 10","NGVD29","17090005","dv","00010","00003","114098",NA,"wat",NA," 1645597","0","2001-05-25","2021-10-21"," 7319","14189050"
"1470","USGS","14190500","LUCKIAMUTE RIVER NEAR SUVER, OR","ST","44.78318","-123.23454","S","NAD83"," 171.92","0.1","NGVD29","17090003","dv","00060","00003","114102",NA,"wat",NA," 1645423","0","1905-08-01","2021-10-21","31978","14190500"
"1471","USGS","14191000","WILLAMETTE RIVER AT SALEM, OR","ST","44.94429","-123.04287","U","NAD83"," 106.14","0.1","NGVD29","17090007","dv","00010","00003","114106",NA,"wat",NA," 1645597","0","1985-10-01","1987-09-30","  730","14191000"
"1472","USGS","14197900","WILLAMETTE RIVER AT NEWBERG, OR","ST","45.28456","-122.96149","S","NAD83"," 0.0"," 10","NGVD29","17090007","dv","00010","00003","114130",NA,"wat",NA," 1645597","0","2001-10-19","2021-10-02"," 6267","14197900"
"1473","USGS","14199704","NATE CREEK TRIBUTARY NEAR COLTON, OR","ST","45.20523","-122.41200","S","NAD83"," 950"," 20","NGVD29","17090009","dv","00060","00003","114135",NA,"wat",NA," 1645423","0","2002-06-07","2021-10-21"," 7077","14199704"
"1474","USGS","14201340","PUDDING RIVER NEAR WOODBURN, OR","ST","45.15123","-122.80426","S","NAD83"," 89.41"," 10","NGVD29","17090009","dv","00060","00003","114152",NA,"wat",NA," 1645423","0","1997-10-01","2021-10-21"," 8786","14201340"
"1475","USGS","14202000","PUDDING RIVER AT AURORA, OR","ST","45.23318","-122.75009","U","NAD83"," 72.23","0.1","NGVD29","17090009","dv","00010","00003","114157",NA,"wat",NA," 1645597","0","1993-08-07","2020-04-19"," 1886","14202000"
"1476","USGS","14202630","WAPATO CANAL AT PUMP HOUSE, AT GASTON, OR","ST-CA","45.44017","-123.12518","S","NAD83"," 160.51"," .1","NAVD88","17090010","dv","00065","00003","283864",NA,"wat",NA,"17164583","0","2011-10-01","2021-10-21"," 3545","14202630"
"1477","USGS","14203500","TUALATIN RIVER NEAR DILLEY, OR","ST","45.47484","-123.12427","U","NAD83"," 147.57","0.1","NGVD29","17090010","dv","00010","00003","173541",NA,"wat",NA," 1645597","0","2016-03-26","2021-10-21"," 2027","14203500"
"1478","USGS","14205350","EF DAIRY CR ABV MURTAUGH CR NR MEACHAM CORNER, OR","ST","45.69386","-123.07002","S","NAD83",NA,NA,NA,"17090010","dv","00010","00003","273580",NA,"wat",NA," 1645597","0","2020-08-29","2021-10-21","  415","14205350"
"1479","USGS","14206241","TUALATIN RIVER AT HWY 219 NEAR HILLSBORO, OR","ST","45.50012","-122.99122","S","NAD83",NA,NA,NA,"17090010","dv","00010","00003","247687",NA,"wat",NA," 1645597","0","2019-04-19","2021-10-21","  909","14206241"
"1480","USGS","14206900","FANNO CREEK AT 56TH AVE, AT PORTLAND, OR","ST","45.48790","-122.73482","U","NAD83"," 250"," 20","NGVD29","17090010","dv","00060","00003","114232",NA,"wat",NA," 1645423","0","1990-10-01","2021-10-21","11342","14206900"
"1481","USGS","14206950","FANNO CREEK AT DURHAM, OR","ST","45.40345","-122.75482","S","NAD83"," 115.78","0.1","NAVD88","17090010","dv","00010","00003","114236",NA,"wat",NA," 1645597","0","1993-10-18","2021-10-21"," 7669","14206950"
"1482","USGS","14207500","TUALATIN RIVER AT WEST LINN, OR","ST","45.35068","-122.67620","U","NAD83"," 85.61","0.1","NGVD29","17090010","dv","00010","00003","114280",NA,"wat",NA," 1645597","0","1978-08-01","1981-09-29"," 1055","14207500"
"1483","USGS","14207740","WILLAMETTE RIVER ABOVE FALLS, AT OREGON CITY, OR","ST","45.34845","-122.62009","S","NAD83"," 0.00"," 20","NGVD29","17090007","dv","00010","00003","228115",NA,"wat",NA," 1645597","0","2001-08-09","2003-09-30","  649","14207740"
"1484","USGS","14207770","WILLAMETTE RIVER BELOW FALLS, AT OREGON CITY, OR","ST-TS","45.35762","-122.61092","S","NAD83"," 0.00","0.1","NGVD29","17090007","dv","00065","00003","114287",NA,"wat",NA,"17164583","0","1976-11-20","2021-10-21","15127","14207770"
"1485","USGS","14208700","OAK GROVE FORK NEAR GOVERNMENT CAMP, OR","ST","45.11373","-121.81508","U","NAD83"," 3041.83","0.1","NGVD29","17090011","dv","00060","00003","114291",NA,"wat",NA," 1645423","0","1956-10-01","2021-10-21","23760","14208700"
"1486","USGS","14209500","CLACKAMAS RIVER ABOVE THREE LYNX CREEK, OR","ST","45.12484","-122.07341","U","NAD83"," 1091.69","0.1","NGVD29","17090011","dv","00060","00003","114294",NA,"wat",NA," 1645423","0","1909-04-01","2021-10-21","38186","14209500"
"1487","USGS","14209700","FISH CREEK NEAR THREE LYNX, OR","ST","45.14762","-122.15314","F","NAD83"," 940"," 20","NGVD29","17090011","dv","00010","00003","286665",NA,"wat",NA," 1645597","0","2021-06-10","2021-10-21","  134","14209700"
"1488","USGS","14210000","CLACKAMAS RIVER AT ESTACADA, OR","ST","45.29984","-122.35397","U","NAD83"," 286.93","0.1","NGVD29","17090011","dv","00010","00003","114317",NA,"wat",NA," 1645597","0","2001-07-12","2021-10-21"," 7109","14210000"
"1489","USGS","14211010","CLACKAMAS RIVER NEAR OREGON CITY, OR","ST","45.37929","-122.57731","S","NAD83"," 0.00","0.1","NAVD88","17090011","dv","00010","00003","171449",NA,"wat",NA," 1645597","0","2002-06-21","2021-10-21"," 7017","14211010"
"1490","USGS","14211315","TRYON CREEK NEAR LAKE OSWEGO, OR","ST","45.43067","-122.67371","S","NAD83"," 95","005","NGVD29","17090012","dv","00060","00003","114351",NA,"wat",NA," 1645423","0","2001-08-01","2021-10-21"," 7383","14211315"
"1491","USGS","14211400","JOHNSON CREEK AT REGNER ROAD, AT GRESHAM, OR","ST","45.48651","-122.42176","F","NAD83"," 305"," 20","NGVD29","17090012","dv","00010","00003","114355",NA,"wat",NA," 1645597","0","1999-01-20","2021-10-21"," 8228","14211400"
"1492","USGS","14211499","KELLEY CREEK AT SE 159TH DRIVE AT PORTLAND, OR","ST","45.47679","-122.49842","R","NAD83"," 245"," 20","NGVD29","17090012","dv","00010","00003","114362",NA,"wat",NA," 1645597","0","2000-01-29","2021-10-21"," 7739","14211499"
"1493","USGS","14211542","CRYSTAL SPRINGS CREEK AT BYBEE ST, PORTLAND, OR","ST","45.47401","-122.64204","R","NAD83",NA,NA,NA,"17090012","dv","00010","00003","114369",NA,"wat",NA," 1645597","0","1998-07-18","2013-10-16"," 5523","14211542"
"1494","USGS","14211550","JOHNSON CREEK AT MILWAUKIE, OR","ST","45.45290","-122.64315","S","NAD83"," 0.00","0.1","NGVD29","17090012","dv","00010","00003","114376",NA,"wat",NA," 1645597","0","1998-05-07","2021-10-21"," 8534","14211550"
"1495","USGS","14211720","WILLAMETTE RIVER AT PORTLAND, OR","ST-TS","45.51750","-122.66917","S","NAD83"," 1.55","1.0","NGVD29","17090012","dv","00010","00003","172773",NA,"wat",NA," 1645597","0","2001-11-02","2021-10-21"," 6049","14211720"
"1496","USGS","14211814","FAIRVIEW CREEK AT GLISAN ST NEAR GRESHAM, OR","ST","45.52762","-122.44870","S","NAD83"," 203.87",".12","NAVD88","17090012","dv","00060","00003","114412",NA,"wat",NA," 1645423","0","1992-05-01","2021-10-21","10762","14211814"
"1497","USGS","14211820","COLUMBIA SLOUGH AT PORTLAND, OR","ST-TS","45.63901","-122.76315","S","NAD83"," 1.53","0.1","NGVD29","17090012","dv","00060","00003","114414",NA,"wat",NA," 1645423","0","1988-10-14","2021-10-21","11151","14211820"
"1498","USGS","14246900","COLUMBIA RIVER AT PORT WESTWARD, NEAR QUINCY, OR","ST-TS","46.18122","-123.18345","S","NAD83"," -1.00"," 20","NGVD29","17080003","dv","00010","00003","114429",NA,"wat",NA," 1645597","0","1994-02-04","2003-09-30"," 3326","14246900"
"1499","USGS","14299800","NEHALEM RIVER NEAR VERNONIA, OR","ST","45.80706","-123.28317","S","NAD83"," 640"," 10","NGVD29","17100202","dv","00060","00003","114441",NA,"wat",NA," 1645423","0","2001-07-26","2021-10-21"," 7381","14299800"
"1500","USGS","14301500","WILSON RIVER NEAR TILLAMOOK, OR","ST","45.47594","-123.72512","U","NAD83"," 42.12","0.1","NGVD29","17100203","dv","00010","00003","114451",NA,"wat",NA," 1645597","0","2011-08-05","2014-10-01"," 1150","14301500"
"1501","USGS","14302020","WILSON RIVER AT SOLLIE SMITH BR AT TILLAMOOK, OR","ST","45.47711","-123.80797","S","NAD83"," 0","0.1","NGVD29","17100203","dv","00065","00003","114463",NA,"wat",NA,"17164583","0","2008-07-16","2021-10-21"," 4707","14302020"
"1502","USGS","14303200","TUCCA CREEK NEAR BLAINE, OR.","ST","45.32428","-123.54650","U","NAD83"," 1400"," 20","NGVD29","17100203","dv","00060","00003","114481",NA,"wat",NA," 1645423","0","1983-07-01","2021-10-21","13989","14303200"
